<<<<<<< HEAD
,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Alcohol percentage,Bottle volume ml,Gift box,Country of origin,Varietal,Varietals,Type,Vintage,Organic,Style,Brand,Product_desc,Expert Review,Customer Review,Nose,Palate,Finish,Appearance,alcohol_type,Food Pairing
36,36,36,36,36,0,product_2676,aberlour-casg-annamh-single-malt-700ml-w-gift-box,125.66,https://www.paneco.com.sg/products/aberlour-casg-annamh-single-malt-700ml-w-gift-box,48.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Aberlour,"
Translating as ¡®Rare Cask¡¯ in Gaelic, Casg Annamh is created from a limited number of carefully selected casks. These Spanish oak Oloroso Sherry casks/butts have a significant influence on the non-chill filtered liquid and perfectly complement Aberlour¡¯s distillate flavour, bringing sweet and rich notes.
",,,,,,,Spirit,[]
37,37,37,37,37,0,product_3313,aberlour-triple-cask-700ml,109.02,https://www.paneco.com.sg/products/aberlour-triple-cask-700ml,40.0,700.0ml,No,Scotland,Single Malt,,,,,,Aberlour,"
A Triple Cask expression from Aberlour that has been matured in a combination of American oak, European oak and Sherry casks, giving it a lovely balance and complexity. Aromas of Custard Cream biscuits, milky toffee and strawberries fill the nose, and the palate offers notes of strawberry jam, black pepper, honey and biscuits.
",,,,,,,Spirit,[]
38,38,38,38,38,0,product_57,absolut-apeach-1l,66.31,https://www.paneco.com.sg/products/absolut-apeach-1l,40.0,1000.0ml,No,Sweden,Flavoured,,,,,,Absolut,"
Absolut Apeach vodka is made exclusively from natural ingredients, and unlike some other flavored vodkas, it doesn¡¯t contain any added sugar. It¡¯s smooth and mellow, with a sophisticated and fruity character of peach. The main ingredients in Absolut Apeach are Absolut Vodka and peach flavor. Absolut Vodka is made from water and winter wheat. The water comes from a deep well in ?hus where it¡¯s protected from impurities. The winter wheat is also grown in ?hus and differs from other crops: it¡¯s sown in fall, and harvested the next one. Days in between it grows under the Swedish snow developing its hard grain. Also, the use of fertilizers is minimized. Of course, the peaches are just as natural as the rest of the ingredients.
","¡°Absolut Apeach Vodka is made using all natural peach flavours and the purest Swedish Vodka, Absolut have created a marvellous drink. The sweetness and richness that the peach imparts compliments the Vodka and leaves you with a pleasant and uplifting Vodka.¡±",,,,,,Spirit,[]
39,39,39,39,39,0,product_2620,absolut-apeach-750ml,49.95,https://www.paneco.com.sg/products/absolut-apeach-750ml,40.0,750.0ml,No,Sweden,Flavoured,,,,,,Absolut,"
Absolut Apeach vodka is made exclusively from natural ingredients, and unlike some other flavored vodkas, it doesn¡¯t contain any added sugar. It¡¯s smooth and mellow, with a sophisticated and fruity character of peach. The main ingredients in Absolut Apeach are Absolut Vodka and peach flavor. Absolut Vodka is made from water and winter wheat. The water comes from a deep well in ?hus where it¡¯s protected from impurities. The winter wheat is also grown in ?hus and differs from other crops: it¡¯s sown in fall, and harvested the next one. Days in between it grows under the Swedish snow developing its hard grain. Also, the use of fertilizers is minimized. Of course, the peaches are just as natural as the rest of the ingredients.
",,,,,,,Spirit,[]
=======
                ",¡°Robust flavor with a dry finish for ultimate smoothness and clarity¡±,,,,,,Spirit,[]
5,5,5,5,5,0,product_291,stolichnaya-1l,62.95,https://www.paneco.com.sg/products/stolichnaya-1l,40.0,1000.0ml,No,Latvia,,,,,,,Stolichnaya,"
                  Stolichnaya Vodka has its origins in the Tambov region of Russia. Distilled three times to yield the finest quality of Alpha spirit - the highest standard of Russian alcohol - this is the undiluted essence of Stolichnaya Vodka.
                ","¡°Stolichnaya Vodka is a classically-styled, exceptionally smooth vodka. Crystal clear in color with marshmallow, mineral and mild fruit peel aromas.¡±",,,,,,Spirit,[]
6,6,6,6,6,0,product_1501,absolut-elyx-vodka-1l,94.5,https://www.paneco.com.sg/products/absolut-elyx-vodka-1l,42.3,1000.0ml,No,Sweden,,,,,,,Absolut,"
                  Absolut Elyx is a true luxury vodka, built on the principles of quality, integrity and craftsmanship, distilled in a manually operated vintage copper still from 1921. The result is an award winning vodka with a rich and smooth mouth feel. We call it liquid silk. Absolut Elyx is made using a vintage copper column still from 1921. Thousands of copper packets are used sacrificially, removing unwanted compounds and contributing to a rich final product. The skill and experience of manually operated distillation produces a luxury vodka with unparalleled character and flavor. Perfect for your martinis or even on the rocks. 
                ",,,,,,,Spirit,[]
7,7,7,7,7,0,product_1503,belvedere-intense-vodka-1l,102.5,https://www.paneco.com.sg/products/belvedere-intense-vodka-1l,50.0,1000.0ml,No,Poland,,,,,,,Belvedere,"
                  Belvedere Intense is a bolder version of Belvedere Vodka which elevates and intensifies the special characteristics of Dankowskie rye. Diluted with less water to 100 proof (50%ABV), the vodka is double filtered through charcoal to yield a refreshing texture and complexity, highlighting a fine balance between elegance and strength ¡ª an accomplishment unmatched by other higher strength vodkas. Seductive notes of rich vanilla, cream and butterscotch on the nose, with deep and concentrated flavours of cr¨¨me caramel, dark savory spice and rich bitter chocolate on the palate. Sustained with notes of cream, vanilla and sweet spice on the finish.
                ",,,,,,,Spirit,[]
8,8,8,8,8,0,product_5,jack-daniels-black-1l,79.95,https://www.paneco.com.sg/products/jack-daniels-black-1l,40.0,1000.0ml,No,United States,Bourbon,,Bourbon,,,,Jack Daniels,"
One of the most famous whiskey brands worldwide. Jack Daniel's is a light and sweet Tennessee whiskey, produced in the traditional method of Jack Daniel's distillery. The beverage undergoes the unique process of charcoal filtration, and is aged in single oak barrels. In 2006 Jack Daniel's Black Label took the first place from Johnnie Walker Red Label, and won the title ""best-selling whiskey in the world"".
","¡°Jasper (Jack) Newton Daniel, the founder of the whiskey distillery in Tennessee and the inventor of the double charcoal filtration (""Lincoln County Process""), died in 1911 as a result of blood poisoning. The legend tells that the origin of the poisoning was an infection in his leg, following an injury he sustained when he kicked the office safe, after he forgot the code once again, and had a paranoia attack, in fear that his nephew sold the secret recipes to the competitors. The incident inspired the slogan that was published later: ""never go to work early"".¡±",I really enjoy Jack Daniels sometimes with it's sweet aroma and taste. The large bottle is excellent value for money.,,,,,Spirit,[]
9,9,9,9,9,0,product_2926,1757-vermouth-di-torino-1l,49.95,https://www.paneco.com.sg/products/1757-vermouth-di-torino-1l,16.0,1000.0ml,No,Italy,Vermouth,,,,,,Cinzano Vermouth,"
This unique vermouth has been bottled to celebrate and pay homage to Cinzano¡¯s founding fathers, Giovanni Giacomo and Carlo Stefano, who in 1757 started their business in Torino and created Casa Cinzano.
","¡°The 1757 Vermouth di Torino range is a small batch, handcrafted vermouth (Rosso and Extra Dry) gently infused with the finest mature blend of aromatics.¡±",,,,,,Spirit,[]
10,10,10,10,10,0,product_4035,1800-tequila-cristalino-750ml-w-giftbox,84.95,https://www.paneco.com.sg/products/1800-tequila-cristalino-750ml-w-giftbox,40.0,750.0ml,Yes,Mexico,Anejo,,,,,,1800 Tequila,"
1800 Cristalino is a crystal clear anejo tequila with deceptive depth, presented in a stunning crystalline bottle. 100% Weber blue agave is handpicked at its peak of maturity, aged in French and American oak barrels, married together, then finished in port wine casks. The result is an ultra-premium tequila that offers the complexity of an Anejo with the smoothness of a Blanco.?
",,,,,,,Spirit,[]
11,11,11,11,11,0,product_2032,jose-cuervo-1800-anejo-750ml,67.95,https://www.paneco.com.sg/products/jose-cuervo-1800-anejo-750ml,40.0,750.0ml,No,Mexico,Anejo,,,,,,"Jose Cuervo, 1800 Tequila","
Using 100% Weber blue agave, picked at their peak ¡ª anywhere from 8-12 years old ¡ª A?ejo is aged in French Oak barrels for a minimum of 14 months. Its finish is described as spicy and well rounded with flavors of toasted oak, vanilla and butterscotch. This deep, luxurious tequila is ideal for sipping.
",,,,,,,Spirit,[]
12,12,12,12,12,0,product_3238,jose-cuervo-reserva-1800-coconut-750ml,65.95,https://www.paneco.com.sg/products/jose-cuervo-reserva-1800-coconut-750ml,35.0,750.0ml,No,Mexico,Blanco,,,,,,"Jose Cuervo, 1800 Tequila","
Signature double-distilled 1800 Silver Tequila infused with natural, ripe coconut flavour. With its slightly-sweet and medium-bodied tropical taste, this versatile spirit is delicious on the rocks and also tastes great mixed with pineapple juice.
",¡°Perfect chilled or mixed with fruit juices¡±,,Strong Agave mixed with coconut & spices,Medium bodied & smooth with sweet notes of coconut & fresh Agave,Nice long Finish with a good balance of coconut & Tequila,,Spirit,[]
13,13,13,13,13,0,product_1947,1800-tequila-reserva-reposado-750ml,69.99,https://www.paneco.com.sg/products/1800-tequila-reserva-reposado-750ml,40.0,750.0ml,No,Mexico,Reposado,,,,,,1800 Tequila,"
This tequila is crafted using 8-12 year old 100% Weber blue agave and is matured in American and French Oak barrels for no less than six months. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks.
",,,,,,,Spirit,[]
14,14,14,14,14,0,product_470,1800-tequila-reserva-silver-blanco-750ml,69.68,https://www.paneco.com.sg/products/1800-tequila-reserva-silver-blanco-750ml,40.0,750.0ml,No,Mexico,Blanco,,,,,,"Jose Cuervo, 1800 Tequila","
1800 Tequila, the original ¡°Super Premium¡± 100% agave tequila, is named after the first year in which tequila was distilled and aged. Made from 100% Weber Blue Agave ¡ª aged for 8-12 years and harvested at their peak. The liquid is double distilled, and a special selection of white tequilas is blended together for added complexity and character. The result is a premium tequila with a smoother, more interesting flavor than most on the market. The clean, balanced taste with hints of sweet fruit and pepper is perfect sipped neat, on the rocks, as a shot or in a cocktail.
",¡°The bottle¡¯s triangular shape is reminiscent of the Mayan pyramids found in Mexico.¡±,,,,,,Spirit,[]
15,15,15,15,15,0,product_4012,3-kilos-gold-999-9-vodka-1l,119.95,https://www.paneco.com.sg/products/3-kilos-gold-999-9-vodka-1l,40.0,1000.0ml,No,Netherlands,,,,,,,3 Kilos Vodka,"
This masterfully blended 3 Kilos Vodka is immediately bottled on site into our signature patented gold bar shaped bottle, shielding the vodka from light deterioration. With a non-refillable cap, the luxuriously smooth 3 Kilos Vodka consistently delivers the golden standard of quality straight from our distillery in the south of Holland to your glass.¡±
Five times distilled from hand selected European golden wheat, 3 Kilos Vodka Gold 999.9 embodies the purity and strength of the gold standard set forth by the opening of the US Bullion Depository at Fort Knox in 1937.
",,,,,,,Spirit,[]
16,16,16,16,16,0,product_3950,400-conejos-mezcal-joven-750ml,85.95,https://www.paneco.com.sg/products/400-conejos-mezcal-joven-750ml,40.0,750.0ml,No,Mexico,Mescal,,,,,,400 Conejos,"
400 Conejos is produced from 100% espad¨ªn agave and crafted in Oaxaca, Mexico using traditional methods. This award-winning mezcal is well-balanced and smooth with soft hints of wood, sweet notes of cooked agave, and a pleasant smoky finish.
",,,,,,,Spirit,[]
17,17,17,17,17,0,product_2274,aberfeldy-12-year-single-malt-1l-w-gift-box,119.66,https://www.paneco.com.sg/products/aberfeldy-12-year-single-malt-1l-w-gift-box,40.0,1000.0ml,Yes,Scotland,Single Malt,,,,,,Aberfeldy,"
Aberfeldy 12 is matured in a combination of Sherry, Bourbon, re-fill and re-char cask. It's a honeyed dram with notes of fruit, spices, lots of vanilla and just a hint of smoke. This whisky is the showcase single malt from the southern Highland distillery of Aberfeldy.
",¡°Aberfeldy has been awarded over 150 Gold Medals by the world¡¯s top spirits competitions for its Golden Dram.¡±,,,,,,Spirit,[]
18,18,18,18,18,0,product_717,aberfeldy-12-year-single-malt-700ml-w-gift-box,77.9,https://www.paneco.com.sg/products/aberfeldy-12-year-single-malt-700ml-w-gift-box,40.0,700.0ml,Yes,Scotland,Single Malt,,,,,,Aberfeldy,"
Aberfeldy 12 is matured in a combination of Sherry, Bourbon, re-fill and re-char cask. It's a honeyed dram with notes of fruit, spices, lots of vanilla and just a hint of smoke. This whisky is the flagship single malt from the southern Highland distillery of Aberfeldy.
","¡°Honeyed dram with notes of spices, vanilla and a hint of smoke. It is fruity (the raisins and orange again) and flavoursome with the sweet toffee, and the spicy nutmeg and woody cinnamon notes coming through again right at the end.Aberfeldy has been awarded over 150 Gold Medals by the world¡¯s top spirits competitions for its Golden Dram.¡±",Great flavour for the price and the aftertaste is very pleasant.,,,,,Spirit,[]
19,19,19,19,19,0,product_2539,aberfeldy-12-year-single-malt-750ml-w-gift-box,84.95,https://www.paneco.com.sg/products/aberfeldy-12-year-single-malt-750ml-w-gift-box,40.0,750.0ml,Yes,Scotland,Single Malt,,,,,,Aberfeldy,"
This whisky is the flagship single malt from the southern Highland distillery of Aberfeldy. This new identity, which is the first re-branding for Aberfeldy since 1999, forms part of a larger plan for its single malts.
",,,,,,,Spirit,[]
20,20,20,20,20,0,product_2699,aberfeldy-16-year-single-malt-1l-w-gift-box,189.95,https://www.paneco.com.sg/products/aberfeldy-16-year-single-malt-1l-w-gift-box,40.0,1000.0ml,Yes,Scotland,Single Malt,,,,,,Aberfeldy,"
First planned in 1896 by the sons of John Dewar, Dewar¡¯s Aberfeldy Distillery is the only Scotch whisky distillery built by the Dewar family. Dewar¡¯s was already a highly successful brand of blended whisky, renowned for its quality, and the company needed more single malt whisky to use in its blend. Laid to rest for 16 years in handmade oak casks, this enriched offering is finished in first fill Oloroso sherry casks to impart a subtle fruitful nature and a roundness to the whisky. Tasting note: Exhaling honey, citrus and spicy cloves. Sherried and full like fruitcake, then dabs of rich dark chocolate and a soothing, mouth-coating finish.
",,,,,,,Spirit,[]
