<<<<<<< HEAD
,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,product_id,product_name,product_price,product_link,Bottle volume ml,Varietals,Alcohol percentage,Gift box,Country of origin,Varietal,Organic,Vintage,Style,palate  ,Brand,Product_desc,Expert Review,Customer Review,Appearance,Nose,Palate,Score,Finish,Food Pairing
18,18,18,18,18,18,0,product_4641,barbanera-collezione-famiglia-pianoro-bianco-toscana-igt-750ml,29.95,https://www.paneco.com.sg/products/barbanera-collezione-famiglia-pianoro-bianco-toscana-igt-750ml,750.0ml,,12.5,No,Italy,,,,,,Barbanera,"
It's created from a blend of white grapes grown and harvested by hand from vineyards in Tuscany, this is an elegant wine with a refined taste and a captivating bouquet.
",,,Straw yellow,"Intense and fresh bouquet is exploding with enchanting ripe yellow fruits notes of pineapple and peaches, enhanced by citrus scents in the background.",Harmonic taste creates a long-lasting and well-balanced acid mouthfeel,,,"['Chicken', 'Fish', 'Seafood', 'Pork']"
19,19,19,19,19,19,0,product_4643,barbanera-octoginta-rosso-toscana-igt-750ml,62.95,https://www.paneco.com.sg/products/barbanera-octoginta-rosso-toscana-igt-750ml,750.0ml,,14.0,No,Italy,,,,,,Barbanera,"
It has an intense ruby red colour with purple veins. The nose is a riot of blueberry, wild blackberry and fruit in alcohol, followed by elegant spicy notes of vanilla and white chocolate. The sip is structured and persistent, with a clear reference to the sensations perceived on the nose.
",,,Deep red colour reveals the typical purple hues.,"Clear cherry and raspberry notes, which lead to a full and complex fruity bouquet.","Rich and generous on the palate, keeping a strong smoothness as finish.",98.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
20,20,20,20,20,20,0,product_3287,billecart-salmon-brut-reserve-750ml,86.95,https://www.paneco.com.sg/products/billecart-salmon-brut-reserve-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Billecart Salmon,"
The Brut Réserve is a light tasting and harmonious champagne. It is made up of a blend from three different years and sourced from the best sites in the Champagne region. Reflections of yellow, fine slowly rising bubbles and persistent mousse. Intense with radiant floral notes and fresh fruits highlighted by light biscuit aromas. Pure with delicate texture, fresh apple and crunchy pears. The ideal partner for every occasion and can be enjoyed with a wide variety of dishes.
",,,Pale straw yellow,"Ripe stone fruits: pears, baked apples, citrus notes","Toasty, opulent and stylish, with a bloomy mousse that crackles and glisters long after the finish",90.0,,"['Fish', 'Seafood', 'Pork', 'Cheese']"
21,21,21,21,21,21,0,product_3288,billecart-salmon-brut-rose-750ml,136.95,https://www.paneco.com.sg/products/billecart-salmon-brut-rose-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Billecart Salmon,"
                  This bottle of rose champagne was made using special method of vinification, which have been handed down for seven generations, bring real pleasure with it's radiant pink colour, subtle yet elegant aromas and zesty and red fruit flavours, the Billecart-Salmon rose champagne can be enjoyed on any occassion. 
                ",,,Pale radiant pink,Cinnamon and dried nutmeg add to the experience of bread dough and rose petals,Medium-bodied palate and finely poised with bright acidity.,92.0,,"['Fish', 'Seafood', 'Pork', 'Cheese']"
22,22,22,22,22,22,0,product_3047,bollinger-la-grande-annee-750ml,239.95,https://www.paneco.com.sg/products/bollinger-la-grande-annee-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,2014.0,,,Bollinger,"
                  Bollinger La Grand Annee is truly one of the greats of Champagne, a traditionalist house making muscular wine with body, length, depth, and every other dimension. Sourcing nothing other than quality fruit, it consists of 76% Grand Crus and 24% Premiers of Crus with a minimum aging of 5 years.

                ",,,Delicate colour and golden hues,"Aromas of fresh almonds, then yellow-flesh fruit aromas evoking peach and mango",Honey flavours and a smooth chalky texture; candied lemon notes,97.0,"Delicious bitterness, a wonderfully refreshing finish","['Fish', 'Seafood', 'Cheese', 'Lamb']"
23,23,23,23,23,23,0,product_2593,bollinger-special-cuvee-rose-750ml,119.95,https://www.paneco.com.sg/products/bollinger-special-cuvee-rose-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Bollinger,"
Its intimate and unusual flavours, Bollinger Rosé can be served for afternoon tea, Bollinger-style. It is also perfect for a picnic on a summer afternoon, as a pre-dinner drink or served with a fruity and tart dessert. To fully appreciate its unique style, bouquet and aromas, Bollinger Rosé is best served between 10 and 12°C.
","“A superbly complex beauty layered with toasted brioche, lemon meringue pie, and lemon curd with ginger biscuits. A delicate mousse that tickles your taste buds and a full rich generous palate that just keeps on giving. 85% of the grapes are from Grand Cru and Premier Cru vineyards.”",,Bronze tones combined with the intense depth of a great red wine,"The nobility of red berries: hints of red currant, cherry and wild strawberry A spicy touch, not unlike Special Cuvée","A subtle combination of structure, length and vivacity, with a tannic finish due to the adjunction of red wine Bubbles as fine as velvet Flavours of wild berries ",93.0,,"['Fish', 'Seafood', 'Asian', 'Dessert']"
24,24,24,24,24,24,0,product_2724,bollinger-special-cuvee-brut-750ml,104.95,https://www.paneco.com.sg/products/bollinger-special-cuvee-brut-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Bollinger,"
The Bollinger Special Cuvee Brut NV is a blend of 60% Pinot Noir, 25% Chardonnay, 15% Meunier. Over 85% Grands and Premiers crus. It is the result of the delicate blending between harvest grapes and a majority of reserve wines, part of which have been aged in magnums for 5 to 15 years. Perfect to share among friends, for a simple and meaningful moment. It is the champagne we give to the people we love and who love nice things. To enhance its unique style, bouquet and aromas, Special Cuvée is best served between 8 and 10°C. You can enjoy Special Cuvée right away, or choose to age it in your cellar.
",,,Golden color," beautiful aromatic complexity, ripe fruit, and spicy aromas, with hints of roasted apples"," Subtle combination of structure, length, and vivacity.  Flavors of pear, brioche and spicy aromas, notes of fresh walnut",94.0,,"['Chicken', 'Fish', 'Seafood', 'Sushi']"
25,25,25,25,25,25,0,product_2479,borsari-amarone-della-valpolicella-docg-750ml,69.95,https://www.paneco.com.sg/products/borsari-amarone-della-valpolicella-docg-750ml,750.0ml,"Merlot, Amarone",15.0,No,Italy,,,2019.0,,,Borsari,"
Borsari Amarone della Valpolicella DOCG is a full-bodied red wine with great character, Faithful to the century-old traditions linked to the drying process of the grapes. Obtained from autochthonous grapes, harvested and left to dry t and slowly fermented. The contact with the skins lasts about two months followed aging in oak barrels for 24 months.
","“Captivating aromas of dried wild strawberries and chocolate-coated turkish delight. Full-bodied with still lightly firm tannins, but that lush fruit character takes no notice and drives through to a long finish. Delicious, stylish Amarone. Drink or hold”",,Maroon red,"Dark fruit, plum, blackberry, raspberry jam, nutmeg and pepper.",Smooth and Full bodied wine with well balanced tannins.,,,"['Beef', 'Pasta', 'Lamb', 'Venison']"
26,26,26,26,26,26,0,product_2631,borsari-valpolicella-ripasso-doc-750ml,40.5,https://www.paneco.com.sg/products/borsari-valpolicella-ripasso-doc-750ml,750.0ml,,13.5,No,Italy,Corvina,,,,,Borsari,"
Valpolicella Ripasso Doc Borsari is an exceptional red wine with excellent structure, soft and harmonious body that make it extremely versatile. It is obtained from the contact between the Valpolicella base and the Amarone lees for about 15/20 days. Aging process for 12 months.
",,,Ruby red,Red fruits,"Round, hint of oak and lingering finish",,,"['Beef', 'Chicken', 'Pasta', 'Lamb']"
27,27,27,27,27,27,0,product_3999,bottega-rose-gold-prosecco-spumante-brut-750ml,44.95,https://www.paneco.com.sg/products/bottega-rose-gold-prosecco-spumante-brut-750ml,750.0ml,,11.5,No,Italy,Pinot Noir,,,,,Bottega,"
Bottega Pinot Noir Sparkling Brut Rose Prosecco is made from Pinot Noir grapes grown throughout the the Lombardy region. Presented in a decorative rose gold bottle, this seasonal sparkler is full of flavours including fresh red fruit character, with decadent notes of strawberry, cream and vanilla
",,,Peach colour,"Scent of mixed berries, mainly currants and wild strawberries.","Fresh, with a good acidity,  harmonious, delicate and persistent",92.0,,"['Chicken', 'Fish', 'Cheese', 'Sushi']"
=======
                ",,, Intense salmon colored,"The bouquet is intensely fruity yet clear, fine and well-defined","Full-bodied, round, vinous and elegant",92.0,,"['Chicken', 'Seafood', 'Cheese', 'Dessert']"
17,17,17,17,17,17,0,product_4642,barbanera-collezione-famiglia-chieteno-rosso-toscana-igt-750ml,47.95,https://www.paneco.com.sg/products/barbanera-collezione-famiglia-chieteno-rosso-toscana-igt-750ml,750.0ml,,13.5,No,Italy,,,,,,Barbanera,"
The Chieteno from the Barbanera winery pays homage to Tuscan traditions and impresses with its flattering softness.
",,,Distinctly purplish,Intense fruit aromas reminiscent of cherries and blackberries are surrounded by balsamic nuances and notes of vanilla,"Dense texture and is ideal for friends of soft, supple red wines with balanced acidity.",98.0,,"['Beef', 'Duck', 'Lamb', 'Venison']"
18,18,18,18,18,18,0,product_4641,barbanera-collezione-famiglia-pianoro-bianco-toscana-igt-750ml,29.95,https://www.paneco.com.sg/products/barbanera-collezione-famiglia-pianoro-bianco-toscana-igt-750ml,750.0ml,,12.5,No,Italy,,,,,,Barbanera,"
It's created from a blend of white grapes grown and harvested by hand from vineyards in Tuscany, this is an elegant wine with a refined taste and a captivating bouquet.
",,,Straw yellow,"Intense and fresh bouquet is exploding with enchanting ripe yellow fruits notes of pineapple and peaches, enhanced by citrus scents in the background.",Harmonic taste creates a long-lasting and well-balanced acid mouthfeel,,,"['Chicken', 'Fish', 'Seafood', 'Pork']"
19,19,19,19,19,19,0,product_4643,barbanera-octoginta-rosso-toscana-igt-750ml,62.95,https://www.paneco.com.sg/products/barbanera-octoginta-rosso-toscana-igt-750ml,750.0ml,,14.0,No,Italy,,,,,,Barbanera,"
It has an intense ruby red colour with purple veins. The nose is a riot of blueberry, wild blackberry and fruit in alcohol, followed by elegant spicy notes of vanilla and white chocolate. The sip is structured and persistent, with a clear reference to the sensations perceived on the nose.
",,,Deep red colour reveals the typical purple hues.,"Clear cherry and raspberry notes, which lead to a full and complex fruity bouquet.","Rich and generous on the palate, keeping a strong smoothness as finish.",98.0,,"['Beef', 'Chicken', 'Lamb', 'Venison']"
20,20,20,20,20,20,0,product_3287,billecart-salmon-brut-reserve-750ml,86.95,https://www.paneco.com.sg/products/billecart-salmon-brut-reserve-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Billecart Salmon,"
The Brut Réserve is a light tasting and harmonious champagne. It is made up of a blend from three different years and sourced from the best sites in the Champagne region. Reflections of yellow, fine slowly rising bubbles and persistent mousse. Intense with radiant floral notes and fresh fruits highlighted by light biscuit aromas. Pure with delicate texture, fresh apple and crunchy pears. The ideal partner for every occasion and can be enjoyed with a wide variety of dishes.
",,,Pale straw yellow,"Ripe stone fruits: pears, baked apples, citrus notes","Toasty, opulent and stylish, with a bloomy mousse that crackles and glisters long after the finish",90.0,,"['Fish', 'Seafood', 'Pork', 'Cheese']"
21,21,21,21,21,21,0,product_3288,billecart-salmon-brut-rose-750ml,136.95,https://www.paneco.com.sg/products/billecart-salmon-brut-rose-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Billecart Salmon,"
                  This bottle of rose champagne was made using special method of vinification, which have been handed down for seven generations, bring real pleasure with it's radiant pink colour, subtle yet elegant aromas and zesty and red fruit flavours, the Billecart-Salmon rose champagne can be enjoyed on any occassion. 
                ",,,Pale radiant pink,Cinnamon and dried nutmeg add to the experience of bread dough and rose petals,Medium-bodied palate and finely poised with bright acidity.,92.0,,"['Fish', 'Seafood', 'Pork', 'Cheese']"
22,22,22,22,22,22,0,product_3047,bollinger-la-grande-annee-750ml,239.95,https://www.paneco.com.sg/products/bollinger-la-grande-annee-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,2014.0,,,Bollinger,"
                  Bollinger La Grand Annee is truly one of the greats of Champagne, a traditionalist house making muscular wine with body, length, depth, and every other dimension. Sourcing nothing other than quality fruit, it consists of 76% Grand Crus and 24% Premiers of Crus with a minimum aging of 5 years.

                ",,,Delicate colour and golden hues,"Aromas of fresh almonds, then yellow-flesh fruit aromas evoking peach and mango",Honey flavours and a smooth chalky texture; candied lemon notes,97.0,"Delicious bitterness, a wonderfully refreshing finish","['Fish', 'Seafood', 'Cheese', 'Lamb']"
23,23,23,23,23,23,0,product_2593,bollinger-special-cuvee-rose-750ml,119.95,https://www.paneco.com.sg/products/bollinger-special-cuvee-rose-750ml,750.0ml,"Chardonnay, Pinot Noir",12.0,No,France,,,,,,Bollinger,"
Its intimate and unusual flavours, Bollinger Rosé can be served for afternoon tea, Bollinger-style. It is also perfect for a picnic on a summer afternoon, as a pre-dinner drink or served with a fruity and tart dessert. To fully appreciate its unique style, bouquet and aromas, Bollinger Rosé is best served between 10 and 12°C.
","“A superbly complex beauty layered with toasted brioche, lemon meringue pie, and lemon curd with ginger biscuits. A delicate mousse that tickles your taste buds and a full rich generous palate that just keeps on giving. 85% of the grapes are from Grand Cru and Premier Cru vineyards.”",,Bronze tones combined with the intense depth of a great red wine,"The nobility of red berries: hints of red currant, cherry and wild strawberry A spicy touch, not unlike Special Cuvée","A subtle combination of structure, length and vivacity, with a tannic finish due to the adjunction of red wine Bubbles as fine as velvet Flavours of wild berries ",93.0,,"['Fish', 'Seafood', 'Asian', 'Dessert']"
